ID,IMAGE_URL,NAME,SKU,CATEGORY,COLOR,SIZE,WEIGHT,DESCRIPTION,PRICE,BRAND
P_110052411,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Derivan Matisse Structure Paint 75mL Ivory Black S1,110052411,Paint,,,0.375,"This Derivan Matisse Structure Formula Paint is a thick, impasto acrylic paint which is ideal for all types of art. It can be applied using a brush or palette knife so you can experiment with depth, height and other 3 dimensional effects. The colours are highly pigmented to make your art stand out and are lightfast so you can enjoy your art for years to come.  Features The colours are bright and vibrant to make your art stand out.It can be used with other mediums so you can achieve new consistencies.It has a lightfastness rating of ASTM I or II and is archival quality so your artworks will last.The paint is thick making it ideal for impasto and textured works.There is 75 mL of acrylic paint in this tube.This paint is Ivory Black. ",,Matisse
P_110051831,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Crayola Poster Pages Lil Cuties,110051831,Colour & Activity Books,,,0.375,"Spark creativity with these Crayola Poster Pages. Bring your favourite characters to life on giant 32 x 49 cm colouring pages, then display them in your room. Unleash your imagination with 6 cute Lil Cuties colouring pages to choose from.  Features These poster pages are perfect for sparking imagination, creativity and improving hand-eye coordination.This pack includes 6 giant colouring pages, each measuring 32 x 49 cm.They're suitable for ages 3 and up.Once you're finished, you can display your posters in your room.They have a Lil Cuties theme. ",,Crayola
P_110052155,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Derivan Matisse Structure Paint 75mL Australian Oliv Green S2,110052155,Paint,,,0.375,"This Derivan Matisse Structure Formula Paint is a thick, impasto acrylic paint which is ideal for all types of art. It can be applied using a brush or palette knife so you can experiment with depth, height and other 3 dimensional effects. The colours are highly pigmented to make your art stand out and are lightfast so you can enjoy your art for years to come.  Features The colours are bright and vibrant to make your art stand out.It can be used with other mediums so you can achieve new consistencies.It has a lightfastness rating of ASTM I or II and is archival quality so your artworks will last.The paint is thick making it ideal for impasto and textured works.There is 75 mL of acrylic paint in this tube.This paint is an Australian Olive Green colour. ",,Matisse
P_110052907,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Jacquard Pinata Ink 14mL Burro Brown,110052907,Paint,,,0.375,"Jacquard Pinata Ink is highly saturated and vibrant and can be used on a range of surfaces including glass, metal, plastic, ceramic, stone, leather, resin, polymer clay and more. It's impervious to water and can be re-wet with alcohol to achieve effects and techniques that can't be achieved with water-based inks.  Features The ink is solvent or alcohol-based making the colour vibrant.The ink is fast drying so you can worry less about smudging.It's suitable for use on various surfaces including stone, leather, acrylic, plastic, metal and more.The ink is acid-free so it won't react with your other supplies.The bottle contains 14 mL.This ink colour is called Burro Brown. ",,Jacquard
P_110053113,"https://assets.kmart.com.au/transform/61a77b07-6aae-4982-a60d-0ec6501c9070/110053113-1?io=transform:extend,width:580,height:725",Crayola My First Crayons 12 Pack,110053113,Crafting Objects,,,0.375,"The Crayola My First Crayons are jumbo sized crayons that are easy to hold and will create thick, bold lines. They come in an assortment of bright, vibrant colours which add a sense of fun to your documents and artwork. These crayons are hard to break and non-toxic.  Features These crayons are jumbo sized, so they create thick, bold lines.They are easy to hold and hard to break.It is recommended for ages 3 and up.The crayons are non-toxic for your safety.There are 12 colours in each pack.They come in an assortment of bright colours. ",,Crayola
P_110052351,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Derivan Matisse Flow Paint 75mL Green Grey S2,110052351,Paint,,,0.375,"Derivan Matisse Flow Formula has a thin viscosity for use with an air brush or simply for free flowing brush strokes. It can be used for fine detailing without water dilution making it ideal for mural work, canvas painting, geometrics, backdrops and more.  Features The colours are highly pigmented for vibrant works of art.It's compatible for use with Matisse Artists mediums so you can experiment with new techniques.It has a lightfastness rating of ASTM I or II and is archival quality so your artworks will last.This paint can be used for fine brushwork without water dilution.There is 75 mL of acrylic paint in this tube.This paint is called Green Grey. ",,Matisse
P_110052260,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Liquitex Basics Acrylic Paint 118mL Fluorescent Orange,110052260,Paint,,,0.375,"This Liquitex Basics Acrylic Paint offers strongly pigmented colour that's well suited to mixing. The paint is heavy enough to retain peaks and brushstroke patterns when dried, whilst also forming a satin finish. The tube has a flip-top cap so you can easily dispense your paint.  Features The paint is highly pigmented to give opaque results on the canvas or page.You can mix it with other colours from the Liquitex Acrylic range for vibrant results.The paint has a heavy body, which means that it retains texture and brush strokes when dried.The tube contains 118 mL of paint.The paint is fluorescent orange. ",,Liquitex
P_110051881,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Global Colours High Flow Acrylic 250mL Permanent Green Light,110051881,Paint,,,0.375,"This Global Colours High Flow Acrylic Paint is a product that offers versatility and new creative opportunities for artists of all levels. This paint is low viscosity and flexible, delivering intense pigment for painting, drawing, staining, inking, airbrushing, and more. The strong colours are ideal for fine line detail to broad brushstrokes.  Features This water-based acrylic paint is intensely pigmented and offers versatile effects.You can use it with Global Colours mediums for unlimited possibilities and impressive techniques.When dry, it is water-resistant.It's suitable for use on paper, canvas, wood, glass, metal, masonite boards, plywood and cardboard.It is non-toxic.This paint is self-levelling with no fillers or extenders.There is 250 mL of acrylic paint.It comes in permanent green light.This packaging is environmentally-friendly.This paint is flexible and low viscosity.This paint does not contain lead, chromium, or cadmium.The strong colours are ideal for fine line detail to b",,Global Colours
P_110052939,"https://assets.kmart.com.au/transform/ebe17990-6fb0-4b93-addd-fe6666843bbc/110052939-1?io=transform:extend,width:580,height:725",Liquitex Matte Gel Medium 473mL,110052939,Paint,,,0.375,"This Liquitex Matte Gel Medium has a heavy body viscosity and is perfect for use on mixed media or collage artwork. When applied in thin layers, it will dry clear and is ideal for added a textured and translucent matte or satin finish to your artworks.  Features It can be mixed with Liquitex Heavy Body Acrylic Colour for the depth of oil paint.This medium will dry to a satin sheen.There is 473 mL of medium in this tub. ",,Liquitex
P_110053207,"https://assets.kmart.com.au/transform/0a8135ab-2546-41b0-b059-f16ff1a02fbe/110053207-1?io=transform:extend,width:580,height:725",Sculpey Premo Modelling Clay Copper 57g,110053207,Crafting Objects,,,0.375,"Sculpey Premo Modelling Clay is a great option for caning, mokume gane and mica shift modelling techniques. Once conditioned, it has a soft and blendable construction for easy use but is also firm for holding detail. The Accents collection allows for exciting and unique effects which is great for stone, metallic and glitter creations.  Features The clay can be baked in the oven for permanent results.There is 57 g in this pack.This clay is Copper coloured.It retains flexibility meaning the finished product remains durable and strong.It's perfect for mica shift, caning and mokume gane techniques. ",,Sculpey
